author,published_at,like_count,text,public
@MartinGoee,2025-04-19T06:08:14Z,0,"MBG omon omon belaka poinnya bagi2  proyek, ya tapi kan disetujui 58% rakyat indonesia sih jadi ya gimana ya. Manyalahin pemerintah tapi pilihan rakyat mau nyalahin rakyat tapi yang eksekusi pemerintah yaudahlah nunggu 100 tahun buat perbaikan",TRUE
@lainisuhairi,2025-04-19T06:08:09Z,9,"Harusnya lembaga sekolah itu  menyediakan fasilitas pelayanan untuk makan gratis, peran pemerintah hanya sebagai penyedia dananya saja.<br>Dengan begitu dapat menciptakan layanan pekerjaan bagi masyarakat",TRUE
@makeallclevercourse1680,2025-04-19T06:07:51Z,0,"Dari awal masa kampanye, saya pribadi sudah memprediksi, kalau Mbg bakal jadi ladang, khususnya oknum si...<br>Tapi kalau oknumnya agak banyak, dan berangkat atas nama program pemerintah, lalu siapa yg berani bongkar, kalau beneran jadi lahan?",TRUE
@lukashiski7352,2025-04-19T06:07:50Z,0,Ibu kantin banyak yg tutup imbas nya pengangguran bertambah,TRUE
@tommy-7688,2025-04-19T06:07:49Z,0,"semua juga pasti bisa lihat kalo MBG memang Program Gagal... coba cek sendiri ke lapangan betapa program tsb banyak dikeluhkan oleh siswa.<br>mending kasih saja budget MBG tsb ke masing-masing siswa, biar orang tuanya saja yang masak pasti lebih sehat dan lebih bergizi",TRUE
@JoharK-cg8zh,2025-04-19T06:07:09Z,0,bisa ga si jadi presiden.,TRUE
@melvinofficial75,2025-04-19T06:06:57Z,0,Pasti itu yg sampe ke murid hny 5.rb,TRUE
@brilliant4221,2025-04-19T06:06:51Z,0,Niat bagus cuma kedok 😂,TRUE
@CahBument,2025-04-19T06:06:49Z,0,"Misal proyek wisma atlit, ga jadi mangkrak bakal kelihatan bentuk fisik mangkrak ga jadi. Kalo proyek makan gratis ini pasti enak banget anggaran berapa T yg real sampai rakyat berapa? Trus kelihatan gak &quot;mangkraknya&quot;? NO!!",TRUE
@arkana650,2025-04-19T06:06:47Z,0,saya dukung MBG.,TRUE
@Kawanjago,2025-04-19T06:06:27Z,0,Susah klo Presidennya aja tidak paham..,TRUE
@JoharK-cg8zh,2025-04-19T06:06:20Z,0,prabocor banyak mulut. mau efisiensi malah korupsi.,TRUE
@aguilina1123,2025-04-19T06:06:19Z,0,Pantasan ada beberapa sekolah &quot;elit&quot; yg beberapa anak-anaknya picky eater mendapatkan proyek ini krn adanya yayasan terafiliasi dg penguasa. Apakabar dg anak-anak yg bahkan untuk sekolah saja mereka tidak bisa? Lebih setuju program ini dihentikan krn hasil akhirnya cuman ngelewatin usus.,TRUE
@jokomarzuki6570,2025-04-19T06:06:13Z,0,Itulah negeri ku...😂😢😢,TRUE
@marshal1924,2025-04-19T06:06:12Z,0,Kan KANTIN sekolah bisa di optimalkan...kalo niat nya tulus,TRUE
@lusianalusiana8773,2025-04-19T06:05:41Z,0,MANING2 UUD.....<br>UJUNG2 E DUIT GEDEE....TRUS DI KORUPSI....TRUS...KEMBALI KE KELOMPOK SENDIRI DN LINGKUNGAN KELUARGAA.  ......☝️😋🤣,TRUE
@AiSong993,2025-04-19T06:05:18Z,1,Danatara jangan kendor ya....please,TRUE
@prodence9563,2025-04-19T06:04:49Z,0,"Kembalikan background sebelum nya😢, suasana pabrik yg sangat iconic",TRUE
@yudicahyono4644,2025-04-19T06:04:21Z,0,Lahan korupsi baru ?,TRUE
@nurhadi7652,2025-04-19T06:04:15Z,0,Mantap,TRUE
@alfredduil7352,2025-04-19T06:04:13Z,0,Asikk bocor halus👍👍,TRUE
@dunz4473,2025-04-19T06:04:08Z,0,di indonesia itu proyek pemerintah apapun ya akan dinikmati penguasa dan kroni kroni nya apapun itu proyeknya..jd udh ga aneh ya bukan ini aja bisa dikatakan semua proyek ya begini...emang ga ada yg bener di konoha sih...jd ga perlu di framing ko semua penguasa sama aja siapapun pemimpinnya...maap maap kita sudah susah percaya dgn penguasa,TRUE
@malikabaniabasiyah,2025-04-19T06:03:47Z,0,"Mubazir....banyak terbuang...<br>Rasa ga enak, ada basi dsb<br>Anak sekolah ga semua orang tuanya melarat. Baiknya kasih makan anak jalanan,,gembel,orang miskin",TRUE
@big_headphon3,2025-04-19T06:03:11Z,0,Lawas banget yak...,TRUE
@RakimanGalihIndra,2025-04-19T06:02:42Z,1,"Program makan gratis,program yg tdk rasional,Diganti saja dengan program sekolah gratis..gratis 100%.Bagi yg melanggar ,Kepala daerah di tindak tegas",TRUE
@belove4077,2025-04-19T06:02:21Z,0,Sebentar lagi banyak yg pkai rompi orange 🍊🍊🍊,TRUE
@eajaffrruun,2025-04-19T06:01:45Z,0,ruksak rusak,TRUE
@chepuklaksono1270,2025-04-19T06:01:37Z,0,Ane setuju duitnya langsung bagiin ke orang tua masing2,TRUE
@Davidmarket01,2025-04-19T06:01:12Z,0,Ingat banget dulu byk pihak yg menentang program MBG ini krn akan ada ladang Korupsi. Dan terbukti sekarang pihak siapa yg diuntungkan.. <br>Danantara gak menutup kemungkinan juga. Ironi sekali,TRUE
@achmadrijal6065,2025-04-19T06:01:08Z,0,Biarkan tempo memasak,TRUE
@Chocodavos,2025-04-19T06:01:02Z,0,"MBG program paling bodoh, gue yang orang awam aja tau kalo penyelesaian masalah gizi dan stunting itu harusnya yang diperbaiki ekonomi orang tua, edukasi kepada orang tua terhadap gizi untuk anak, orang tua juga tau apa yang anak suka, jadinya kan itu solusi untuk jangka panjang<br><br>Lah seorang presiden malah bikin program MBG yang aslinya gak ada gizi, kalo anaknya gak suka malah kebuang, tujuannya biar anak bisa fokus belajar, kalau mau ya fokus ke perbaikan edukasi, aneh, masa seorang PRESIDEN gak mikir sejauh itu",TRUE
@nurultengku112,2025-04-19T06:00:53Z,0,Memang seberapa Urgentnya makan bergizi gratis ?...mending pikirin org tua anak2 itu diberi pekerjaan..utk bs makan sekeluarga yg layak....sdh bisa ditebak...susu gratis bisnis...makan gratis bisnis juga...memang Indonesia sdh berlebih utk itu ?,TRUE
@dodyr.u.5925,2025-04-19T06:00:53Z,0,Knp Tempo tdk mengupas ijazah kw mulyono. 🤔🤔🤔🤔,TRUE
@HijrahRisol,2025-04-19T06:00:25Z,0,"Bersyukur masih ad tempo, yg memilih menjadi media lurus.. <br>Terimakasih tempo dan tim bocor alus",TRUE
@nilamayu,2025-04-19T06:00:16Z,0,La tenan to   proyek MBG   banyak  maling nya ... Ancur ancur.,TRUE
@虎瀬野,2025-04-19T06:00:09Z,0,bocor banyak,TRUE
@immanuelbudi8932,2025-04-19T06:00:00Z,0,UUD : Ujung-ujungnya dikorupsi 😂,TRUE
@kangkomen226,2025-04-19T05:59:54Z,0,mulai saat ini gw subscribe,TRUE
@IdaAyuPuspawati,2025-04-19T05:59:52Z,0,Wadidow..............korupsi lagi.......korupsi lagi.......!!!! Pusing...........😇😥,TRUE
@kokomkomalasari6052,2025-04-19T05:59:41Z,0,"Pengen ny ngikutin proyek LN, tp budaya korupsi ny tdak d berantas <br>Yaaaaa beraaattttt",TRUE
@heruchandra5230,2025-04-19T05:59:40Z,0,🎉,TRUE
@JutaanMatahari,2025-04-19T05:59:40Z,0,"Suarakan terus kebenaran...<br><br><br>Bocor alus tempo, jangan sampai kalah sama kekuasaan rezim...",TRUE
@AgusHariyono-e5n,2025-04-19T05:59:38Z,0,Yang penting anies tak jadi presiden.,TRUE
@edigunawan3194,2025-04-19T05:59:29Z,0,"Alhamdulillah, saya millineal kritis gak mudah pemilih dengan program makan bergizi gratis",TRUE
@NelesJanwarin,2025-04-19T05:59:07Z,1,GASPOL BOCOR Alus<br>Jangan biarkan KKN semakin merajalela di negeri ini.,TRUE
@krisnahendra2926,2025-04-19T05:59:05Z,0,"Dalami juga rekrutmen SPPI, calon2 kepala SPPG dalam program MBG banyak peserta yang dikecewakan akibat tudak transparan",TRUE
@kentph88,2025-04-19T05:58:31Z,1,Penasaran.. Prabowo nonton bocor Alus ga yaaa. Langsung syok pastii,TRUE
@RakyatKecil-e4h,2025-04-19T05:58:30Z,0,"Badan Gizi Nasional (BGN) lepas tangan dlm kasus yayasan MBG karena dianggap masalah internal yayasan dan jasa catering. Si pejabat BGN merasa tanggung jawab BGN cuma menyalurkan dana saja, sedangkan pada tahap pelaksanaannya BGN lepas tangan dan lepas pengawasan. Padahal masalah tersebut akan berdampak LANGSUNG pada penyaluran dan kualitas MBG. Parah sekali dungunya pejabat BGN tdk paham ttg pengawasan.<br><br>Dalam kasus ini, Yayasan fungsinya seolah2 sbg makelar yg menunjuk dan membawahi para pengusaha catering. Enak sekali Yayasan dpt Rp2.500 per siswa per hari, cuma sbg makelar (pencari jasa catering). Perbedaan harga Rp15.000 vs Rp13.500 mengindikasikan adanya lubang2 utk korupsi.<br><br>Tercium indikasi yg kuat bhw penunjukan yayasan dan pengusaha catering harus dgn uang pelicin, potongan2 dan setoran tertentu utk jatah para oknum aparat. Akibatnya dana yg dipakai utk mengolah makanan menjadi berkurang sehingga kualitas makanan pun seadanya (di bawah standar). Utk menutupi kecurangan, maka dibuatlah bukti2 pertanggungjawaban yg tdk benar, seperti indikasi jumlah siswa dan bukti menu yg tdk benar, serta trik curang lainnya.<br><br>Kasus ini juga menunjukkan pengawasan secara rutin sangat lemah, bahkan ada yg tdk diawasi sama sekali. Jika dilakukan audit investigasi, kemungkinan besar akan terbongkar banyak penyimpangan, mulai dari penunjukan penyedia jasa MBG sampai bentuk pelaporan yg tdk benar.",TRUE
@reggiechristopher1384,2025-04-19T05:58:23Z,0,Dulu ngomongmya akan mengajak UMKM😂,TRUE
@ahmadrifaiari1849,2025-04-19T05:58:16Z,0,Koropsi..??? ini budaya tradisi apa adat apa karakter atau warisan leluhur sejak dulu kala  yang harus di lestarikan dari generasi ke generasi supaya ber kelanjutan karena selama ini di semua lini negeri ini pasti calon koroptor sudah standbye disana apalagi ada proyek baru pasti sudah di tunggu,TRUE
@yout545,2025-04-19T05:58:09Z,0,Proyek ...  Masak Babi Gemuk .... 😂😂😂😂😂,TRUE
@lutpay5567,2025-04-19T05:58:02Z,0,"😂 yg jelas yg di untungkan itu yg deket sama pembuat keputusan alias ordal, udah banyak yg jadi sub kon tapi gak d bayar sama perusahaan plat merah. Contohnya ya kasus waskita atau bumn karya itulah..ini hanya oengulangan. Bisa jadi MBG d biayai pengusaha atau rakyat biasa nanti invoicenya d bayar kapan2.",TRUE
@vicentius2011,2025-04-19T05:57:49Z,0,Ternyata hanya proyek bagi2 kue... Josss tempo...,TRUE
@davidlee832,2025-04-19T05:57:46Z,0,"Dari jaman menhan kan gitu, food estate : cek petinggi, pengurus2 nya siapa, kroni2 nya juga, pengurus/ petinggi partai, org2 militer, sudah gamblang ko.",TRUE
@NurulAnwar-d8u,2025-04-19T05:57:31Z,0,Negara seribu cara untuk korupsi penguasa dan Kroni2nya.,TRUE
@Phudiphudi-p8x,2025-04-19T05:57:30Z,0,"SDH DIPASTIKAN DI PROYEK MAKAN GRATIS HANYA UTK PENDUKUNG2 DAN BUZZER2 KUBU O2 , DPT DIPASTIKAN PROYEK MAKAN GRATIS SARAT DGN KORUPSI .",TRUE
@rjayary5742,2025-04-19T05:57:25Z,0,"Knp pengadaan makanannya tdk diserahkan ke pihak sekolah saja, yg notabene sekolah hrs menggandeng ortu siswanya, toh disetiap sekolah sdh dibentuk Komite Sekolah (beranggotakan ortu siswa), shg bs saling koordinasi &amp; mengawasi.<br><br>Bs jg digilir, misal ortu kls 1 siapa yg sanggup mengadakan dg anggaran tsb. Bln depan ortu kls 2, dst. Agar adil. <br>Dan kelomp ortu tak hrs bikin dapur bersm. Msg² ortu yg ditunjuk bs memasak didapur msg². Misal ada yg kebagian masak nasinya. Yg lain msk sayurnya, lauknya, dst. Disekolah tinggl diletakkn di meja panjg dan ada ortu/guru yg mengambilkan per porsi (semi prasmanan).<br>Dan anak² juga belajar antri. Murid setiaphr hrs bw sendok/garpu, shg bs mengurangi pemborosan wadah/sendok plastik.",TRUE
@zuliansyahputra7522,2025-04-19T05:57:14Z,0,"Pak Prabowo di khianati manusia2 koruptor dan rakus,,makan gizi saja mereka embat. Memang korupsi udah stadium akhir harus ada UU hukuman mati",TRUE
@bungdradjat,2025-04-19T05:57:11Z,0,"Wajarlah kelompok relawan prabowo dan orang orang terdekat prabowo menangani makan bergizi gratis, kan mereka sudah kerja berat. <br>Jadi cuma omon omon klo  UKM yg menanganinya😢",TRUE
@hanitatata7050,2025-04-19T05:56:55Z,0,Gassss tempo,TRUE
@Suhardi-g8p,2025-04-19T05:56:52Z,0,Ayo bocor alus..maju terus.<br><br>Kereeen.,TRUE
@iwan_tech,2025-04-19T05:56:45Z,0,Pejabat Korup : Miskin adalah bisnis ku.,TRUE
@nrino4769,2025-04-19T05:56:23Z,0,"<a href=""https://www.youtube.com/watch?v=a2WXt0aW76g&amp;t=646"">10:46</a>  kocak... bisa2nya notulensi penting di upload ke internet kocak",TRUE
@Leona-ju3ff,2025-04-19T05:56:04Z,1,Saya dari Taipei selaluu  nonton bocor Alus,TRUE
@lindhuirlanda793,2025-04-19T05:55:56Z,0,tak dipungkiri. 58% pemilih tipe pemalas kerja yg penting makan gratis. pendidikan no 1 juta,TRUE
@SahabatBibitKita1,2025-04-19T05:55:33Z,0,Pantesan bermasalah terus ternyata proyek to bukan program ? 😂😂😂😂😂,TRUE
@bumia7832,2025-04-19T05:55:31Z,0,Jujur didaerah sy blm ada makan gratis.. 🙏,TRUE
@ahmadijudin9554,2025-04-19T05:55:24Z,239,Alhamdulillah.... Masih ada media TEMPO yang dapat dipercayai... Untuk menyuarakan kebenaran.,TRUE
@budisetyono13,2025-04-19T05:55:24Z,0,"Kalau Bocor Alus mengkritik dengan cara santun gitu bisa enggak ya?<br>Judul nya, bahasanya.<br><br>Terus main juga keluar negeri seperti Malaysia, Thailand, dll ikut melihat dan merasakan makan siang gratis nya dari pemerintah nya.<br>Nggak hanya nyinyir tapi mengaku JURNALISME BERKUALITAS.<br><br>Yg elegan gitu, jangan KAMPUNGAN.",TRUE
@SuarSatya,2025-04-19T05:55:18Z,0,"Ini tahun 2025 bukan 1965, sebodoh bodohnya rakyat pasti sudah tahu proyek ini akan jadi lahan basah korupsi dan sudah terjadi, vendor tutup karena tidak dibayar, juga malah ditagih oleh yayasan, kerja sebagai pemerintah itu harus tahan rugi, kalau tidak kuat, jangan coba coba jadi vendor proyek pemerintah, diluar geng mereka, sudah ditekan harga, dibayarpun seret, diminta setoran, laporan di markup.",TRUE
@muchtarrusdyanto9922,2025-04-19T05:55:18Z,0,MTB( MASAKAN TEMPO BERGIZI),TRUE
@rhzcb,2025-04-19T05:55:01Z,0,Masak terus Tempo 👍👍,TRUE
@andikafirmansyah1451,2025-04-19T05:55:00Z,0,Macan asia😅😅😅😅😅,TRUE
@JoharK-cg8zh,2025-04-19T05:54:59Z,0,proyek gagal. proyek ga becus. proyek amburadul.,TRUE
@ZiffaBaeti,2025-04-19T05:54:54Z,0,Emang iya MBG itu ada beneran? Terus disekolah mana saja MBG nya,TRUE
@doddyrian7077,2025-04-19T05:54:51Z,0,Sebenarnya gua mau bicara banyak.. tapi.. ah males lah.. 🥲<br>gini amat negara gua.. 2029 msh lama lagi.. hedeeehh.. 😭,TRUE
@veronicasihombing5975,2025-04-19T05:54:47Z,0,Duuuhh bocor alus<br>Alus banget kualitas bocornya korupsi di mbg,TRUE
@rezkyzakiri3869,2025-04-19T05:54:47Z,1,Dari awal kan udah dibilang 😂 masih aja lagi kemakan si joko bgst sama wowo genoy 😂,TRUE
@DonggonJang,2025-04-19T05:54:32Z,0,Hai masyarakat +62<br>Percuma kalian fanatik ke tokoh parpol ato politikus  dari mna pun asalnya.<br>Ujung ujungnya sama aja,TRUE
@raksasax,2025-04-19T05:54:26Z,0,"Jadi presiden, jadi pejabat, jadi  pendukung niatnya hanya utk cari makan, politik ta1 kucing 1ndonesia, kapan bisa maju ini negara 😂",TRUE
@sukunsukun2721,2025-04-19T05:54:19Z,0,Bismillah... Jayalah tempo<br>PraBU -&gt; Prabowo Bisnis Unit 08.....? Yg sepaham mana jempolnya.,TRUE
@namikulohekso8102,2025-04-19T05:54:05Z,0,proyek pemborosan karena ga semua kekurangan gizi😢,TRUE
@shinoaburame6530,2025-04-19T05:53:54Z,0,Mengerikan. Menuju Indonesia cemas 😢,TRUE
@Wildani-l8b,2025-04-19T05:53:25Z,0,Menjaga kewarasan berpolitik dgn cara nonton bocor alus - tempo 😊,TRUE
@muhammaddjanur,2025-04-19T05:53:23Z,1,Blum bs move on dr set yg sebelumnya,TRUE
@tacikkusumawati7578,2025-04-19T05:53:07Z,0,PROGRAM Nambah MALING BARU GRATIS<br>🤣🤣🤣🤣<br>PROGRAM=PROYEK,TRUE
@suuu9_,2025-04-19T05:53:03Z,0,Source : please trust me bro.,TRUE
@wisnudewanto4734,2025-04-19T05:52:38Z,0,Tunggu masuk forbes ya 😂,TRUE
@Rifqiy-u6y,2025-04-19T05:52:29Z,0,Kasian yang masak rugi hampir 1 M,TRUE
@raullemes-1,2025-04-19T05:52:29Z,1799,Tujuan MBG itu bukan untuk memenuhi gizi anak bangsa...tapi hanya untuk mensejahterakan para pejabat2 sekitaran prabowo..😢😢😢😢😢,TRUE
@MialfalahMalinau,2025-04-19T05:52:13Z,0,Keren,TRUE
@shinobi20.25,2025-04-19T05:52:13Z,0,hanya tempo yang berani jian ngeri&quot; sedap,TRUE
@ellenheledina4477,2025-04-19T05:52:10Z,1,"katering swasta jangan mau ikut proyek pemerintah. zonk. biarin genk mrk aja, biar babak belur sendiri",TRUE
@Nixo4music,2025-04-19T05:52:06Z,0,Negeri ini hancur krn relawan dipelihara setelah pilpres usai.,TRUE
@agussatpam8084,2025-04-19T05:51:48Z,0,Proyek andalan prab....<br>Yg dikit2 dibanggain😂,TRUE
@JoharK-cg8zh,2025-04-19T05:51:38Z,0,kpk tidur.,TRUE
@sridayati7185,2025-04-19T05:51:25Z,0,"Astagfirulloh , Astagfirulloh ....ya Alloh sejahterakanlah kami , hanya eungkau yg dpt mensejahterakan kami mahluqmu yg tdk berdaya .",TRUE
@DonggonJang,2025-04-19T05:51:22Z,0,Mana ada sih rezim bersih,TRUE
@TholibJaelani,2025-04-19T05:51:18Z,0,👌👌👌👌👌,TRUE
@BambangHandojo,2025-04-19T05:51:18Z,1,"Bravo Bocor Alus ,teruskan tugas pengamatan ini scr jujur dan transparan, input utk pemerintah/ KPK tolong simak pls !!!",TRUE
@HartonoCrp-iu5kz,2025-04-19T05:51:17Z,0,Program KORUP!!!,TRUE
@lululukman4969,2025-04-19T05:51:12Z,0,Wo belum di antartika nih,TRUE
@bambangtandjung6256,2025-04-19T05:50:52Z,0,"Sudah saya bilang dari awal, ini 11 12 sama &#39;PROYEK BANSOS&#39;. Wong negara itu bukan toko kelontong dan bukan dapur umum. Mau gak mau pasti jadi PROYEK nya pihak ke 3 dan 4. Makelar makelar berkeliaran utk cari eksekutor yg berharap dapet cuan dan harus kasih komisi ke makelar jg. Kelar sudah ini PROYEK.",TRUE
@RendhikaDelvanno,2025-04-19T05:50:16Z,0,ladang basah 🤏🏻,TRUE
@fajarpagi897,2025-04-19T05:50:12Z,0,MBG proyek para maling😁 kroni keluarga pejabat rezim,TRUE
@setiawanme5515,2025-04-19T05:50:00Z,0,podowae karo rezim sebelumnya. Sama2 lemah dgn KKN!! Duit Rakyat jadi Bancakan!! Kurang baungsat apa negeriku!!,TRUE
@CupCup-w7d,2025-04-19T05:49:51Z,0,Proyek Bancakan duit APBN teruntuk lingkaran prabowo dan gibran. Miris indonesia ini lama lama ya. 😢,TRUE
@-kuntadi6837,2025-04-19T05:49:49Z,0,"Yg namanya program baru berskala besar tentu tidak bisa lepas dr yg namanya &quot;trial &amp; error&quot;. Jangan dikira hal spt ini  khas Indonesia, di negara maju yg kalian sebut pun pasti dimulai dg uji coba yg dasarnya trial &amp; error tadi. Yg paling penting adalah apakah ada unsur korupsi di dalamnya.  Nyatanya dr apa yg kalian sajikan ternyata baru taraf kecurigaan. Tapi beritanya diinsinuasikan seolah kejahatan itu sudah pasti akan terjadi dan benar2 sudah terjadi. Sebagai berita tentu ini sebuah iklan menarik (seperti &#39;iklan&#39; kepala babi) yg akan mengundang penonton/pembaca, khususnya mereka yg ingin segera mengkonfirmasi bias rasa curiganya (juga kebenciannya). Follower kalian kan ya mereka2 itu. Itu sebabnya komentar2 mereka di video ini condong mengamini seolah korupsi itu sudah betul2 terjadi  dan membenarkan bahwa MBG hanya program yg dipersiapkan sbg ajang bancakan. Barangkali memang itu tujuan yg tersembunyi di benak kalian. Moga2 sy salah.",TRUE
@benny-fc4qr8xq4t,2025-04-19T05:49:36Z,0,Ada gak sih aroma korupsi dalam program ini (MBG)..... <br>hahaha ada pram..... <br>Aaaaa mantap..... <br>Potongan dialog ini yg aku seneng 😂,TRUE
@dwdarulkhusna5658,2025-04-19T05:49:29Z,0,Lembaga baru sudah menyemai korupsi,TRUE
@Joe_zeus,2025-04-19T05:49:24Z,1,Makan itu lebih penting dari pendidikan 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,TRUE
@mulyadi-xj3qh,2025-04-19T05:49:18Z,0,"Mbg hanya dikota besar di desa hanya harp dpt gizinya, hanya dpt ampas",TRUE
@SatriaPragueNayama,2025-04-19T05:49:06Z,1,"Sungguh memprihatinkan betapa hilangnya nurani dalam sistem yang terus dirusak oleh korupsi, kolusi, dan nepotisme yang merambah hampir setiap lini kehidupan. Bahkan, kebutuhan dasar anak-anak pun tak luput dari praktik penyelewengan. Dugaan bahwa pola-pola seperti ini telah berlangsung lama bukanlah hal baru, dan di tengah apatisme publik, keberlanjutan investigasi mendalam dari Tempo patut diapresiasi sebagai bentuk keberanian jurnalistik yang konsisten. Pajak yang kita bayarkan, bukan sekadar dari gaji bulanan, tetapi juga dari setiap aktivitas konsumsi harian, nyatanya dapat dengan mudah diputarbalikkan menjadi ladang bancakan oleh kekuasaan. Dari pucuk tertinggi hingga akar terbawah birokrasi. Ironis. Tragis. Dan sejujurnya, melelahkan.",TRUE
@muhammadsuki6464,2025-04-19T05:49:00Z,0,Pantesan ngotot ngadain mbg 🤦,TRUE
@JoharK-cg8zh,2025-04-19T05:48:40Z,0,no free luch. tidak ada makan siang gratis. indah di luar busuk di dalam.,TRUE
@abbudiono5083,2025-04-19T05:48:28Z,0,"Sejak awal kampanye MBG sudah dapat diduga, program ini bakal jadi ajang korupsi, ternyata terbukti indikasinya, ada yang mundur karena belum dibayar sampai sebesar satu milyar. Kemana itu uang anggarannya yang harus dibayarkan?",TRUE
@AbdurrasyidRidhaPenghulu,2025-04-19T05:48:25Z,0,"Tim Redaksi Bocor Alus, sudah mengendus belum ada operasi untuk mendongkel Jaksa Agung karena terlalu berani membongkar kasus korupsi? Boleh juga tuh dimasak.",TRUE
@dwdarulkhusna5658,2025-04-19T05:47:59Z,0,S7dah sekian banyak keasalahan MBG tapintak kunjung dihentikan. Dan sampai detik ini belum merambah ke sekolah anak kami,TRUE
@santodajjal,2025-04-19T05:47:59Z,1,Ya ampun saya kaget. 😮<br>🤥,TRUE
@harsonopalangparkir7309,2025-04-19T05:47:51Z,1,"Lanjutkan tempo dengan jurnalis-jurnalis  profesional yang berdedikasi tinggi, tanpa takut demi  mendapatkan berita yang up to date kepada para pemirsanya.",TRUE
@alexchandra5502,2025-04-19T05:47:46Z,0,"proyek omon2, dan cuma jadi ladang korupsi haha",TRUE
@KONTENMAKAN,2025-04-19T05:47:33Z,0,"🚨 Kapan tempo masak pagar laut lagi,kok dah ilang baunya ???",TRUE
@ArslanSenki-r2d,2025-04-19T05:47:31Z,0,Mbg Ini program wajib untuk negara yang keuangannya sehat 😂<br>Untuk indonesia yang fiskalnya morat marit ada yang jauh lebih penting tapi ga dijalankan karena ga populis.,TRUE
@politikbudaya,2025-04-19T05:47:24Z,0,buat balik modal,TRUE
@rezaalfreda,2025-04-19T05:47:02Z,0,"Investigasi Tempo memang keren sih, informasi yang didapat luar biasa. Saya yakin instansi penegak hukum kita punya tim dan output yang setara bahkann lebih baik, tapi soal penulisan narasi, keterbukaan, independensi, menurut saya masih banyak yang perlu diperbaiki. Ini POV dari masyarakat awam, semoga instansi² kita kedepan bisa jauh lebih baik lagi :) <br><br>Good job Tempo, semoga bisa terus memberikan informasi² yang berkualitas",TRUE
@chairuliman4810,2025-04-19T05:46:55Z,0,WELCOME TO INDONESIA<br><br>jangankan soal makanan <br>inget jaman dulu ga?<br>PENGADAAN ALQUR&#39;AN SAJA DIKORUPSI LOH 😂😂😂,TRUE
@helmiumarabdulazis4678,2025-04-19T05:46:54Z,0,Kacau makan gratin daerahku blm menerima sampai hr ini .!!!,TRUE
@elfillesmana5485,2025-04-19T05:46:49Z,0,Bocor alus.. <br>Media Tempo... <br>Terus amanah.. <br>Walau butuh perjuangan besar untuk amanah.. <br><br><br>Sehat selalu.. <br>Tim Bocor Alus<br>Seluruh Tim Tempo..,TRUE
@lioneljordanyap9826,2025-04-19T05:46:49Z,0,"raja omon omon, prabusuk",TRUE
@retnolarasatiii,2025-04-19T05:46:39Z,0,Gak heran,TRUE
@GiRan-uh8cx,2025-04-19T05:46:37Z,0,Mbg hari gini gratis ngimpi pak boss.... Yang pasti ingin cari keuntungan diri kelompok ya...,TRUE
@mbahyon9730,2025-04-19T05:46:25Z,128,"Maaf ini dr  rakyat kecil yg dah usia senja, sekedar urun rembuk/ usul terkait: Program Makan Siang Gratis, kita dukung Program P. Prabowo. Usul kami: MBG ini baiknya langsung serahkan ke masing2 kantin sekolah, dgn pertimbangan: 1) Pemerataan pergerakan ekonomi di semua daerah. 2) Lebih praktis tidak terlalu banyak jalur birokrasi. 3) SOP yg jelas ke masing2 Kantin sekolah. 4) Tidak banyak membutuhkan biaya sarana / prasarana. 5) Pendistribusiannya lebih efektif dan praktis, karena ada satu desa jarak dengan kabupaten lebih 100 km. Mohon maaf bila usulan ini tidak ada yg berkenan,  hal ini agar bisa menghindari hal2 yg tidak pas dan jauh dari  nilai2 awal program ini.",TRUE
@sandisandi5068,2025-04-19T05:46:14Z,1,mau sampai kapanpun korupsi tidak akan bisa tuntas krn memang tidak ada  hukuman mati utk para koruptor2..............belajar dari negeri China dong..........dor dor dor,TRUE
@tonnyvlog3712,2025-04-19T05:46:00Z,0,"Pdhl ada yg ngasih saran kemarin seorang profesor,pake kupon biar lebih efesien/hemat mungkin dari anggaran awal 70T lebih bisa jadi  10T-15T...  dgn sasaran daerah tertinggal dan selektif di setiap sekolah mana mana yg bener butuh gizi.",TRUE
@JoharK-cg8zh,2025-04-19T05:45:58Z,0,2029 mau nyalon lagi jadi capres.,TRUE
@ahmadrifaiari1849,2025-04-19T05:45:58Z,0,Pantas saja setiap ada proyek pemerintah selalu buat bancaan (bagi2 gratis) hanya  untuk sanak keluarga dan saudara lainnya tak usah yaa,TRUE
@fiantoni4966,2025-04-19T05:45:44Z,2,"Kupas tuntas aroma-aroma busuk korupsi ini....Tempo maju terus, rakyat mendukung!",TRUE
@Garuda_Nusantara888,2025-04-19T05:45:42Z,0,Ladang korupsi baru 😂😂😂,TRUE
@Ramadhan-vi2zb,2025-04-19T05:45:41Z,0,"Selama masyarakat Indonesia masih masuk 58% pasti Indonesia begini gini aja, alias gelap, yang terang cuma orang orang sekitar istana.. <br>Sedih dan miris jujur,, selama 15 tahun negara gini gini aja..",TRUE
